ID,MainCategory,SubCategory,TotalPower,Date
1151,Other renewable energies,Photovoltaic,788.14,2017
2834,Other renewable energies,Photovoltaic,95.98000000000002,2012
3723,Other renewable energies,Photovoltaic,298.53000000000003,2014
4062,Other renewable energies,Photovoltaic,340.50999999999993,2015
2503,Other renewable energies,Photovoltaic,124.55,2012
438,Other renewable energies,Photovoltaic,24.44,2011
4222,Other renewable energies,Photovoltaic,243.9,2017
4228,Other renewable energies,Photovoltaic,234.41,2017
4236,Other renewable energies,Photovoltaic,215.73999999999998,2017
4068,Other renewable energies,Photovoltaic,127.62,2012
5464,Other renewable energies,Photovoltaic,1390.34,2013
6708,Other renewable energies,Photovoltaic,1060.43,2016
6711,Other renewable energies,Photovoltaic,1014.06,2016
6712,Other renewable energies,Photovoltaic,1018.0899999999999,2016
2762,Other renewable energies,Photovoltaic,842.5,2012
3746,Other renewable energies,Photovoltaic,79,2013
3733,Other renewable energies,Photovoltaic,16.32,2012
3734,Other renewable energies,Photovoltaic,57.230000000000004,2012
4195,Other renewable energies,Photovoltaic,988.4699999999998,2015
4209,Other renewable energies,Photovoltaic,431.8000000000001,2015
960,Other renewable energies,Photovoltaic,370.52,2012
4263,Other renewable energies,Photovoltaic,52.120000000000005,2011
3871,Other renewable energies,Photovoltaic,52.63000000000001,2016
2581,Other renewable energies,Photovoltaic,1217.7200000000005,2013
2586,Other renewable energies,Photovoltaic,1180.05,2013
2455,Other renewable energies,Photovoltaic,203.36,2011
4221,Other renewable energies,Photovoltaic,67.6,2012
3037,Other renewable energies,Photovoltaic,16.55,2011
607,Other renewable energies,Photovoltaic,316.46999999999997,2013
609,Other renewable energies,Photovoltaic,316.46999999999997,2013
612,Other renewable energies,Photovoltaic,316.46999999999997,2013
632,Other renewable energies,Photovoltaic,408.31999999999994,2013
573,Other renewable energies,Photovoltaic,125.16000000000003,2011
592,Other renewable energies,Photovoltaic,62.580000000000005,2011
1371,Hydroelectric power,Hydroelectric power,22,2013
1372,Hydroelectric power,Hydroelectric power,22,2013
1706,Hydroelectric power,Hydroelectric power,22,2013
13,Other renewable energies,Photovoltaic,21.04,2011
131,Other renewable energies,Photovoltaic,134.73999999999998,2011
5766,Other renewable energies,Photovoltaic,44.98,2014
5905,Other renewable energies,Photovoltaic,134.94,2014
4110,Other renewable energies,Photovoltaic,38.64,2011
3274,Other renewable energies,Photovoltaic,610.0400000000001,2016
6416,Other renewable energies,Photovoltaic,1087.3199999999997,2017
6458,Other renewable energies,Photovoltaic,1142.0299999999995,2017
981,Other renewable energies,Photovoltaic,816.6000000000001,2015
543,Other renewable energies,Photovoltaic,587.02,2012
544,Other renewable energies,Photovoltaic,851.63,2012
551,Other renewable energies,Photovoltaic,293.51,2012
450,Hydroelectric power,Hydroelectric power,120,2014
94,Other renewable energies,Photovoltaic,196.08,2014
1401,Other renewable energies,Photovoltaic,699.93,2016
1404,Other renewable energies,Photovoltaic,293.89,2016
12,Other renewable energies,Photovoltaic,39.61,2014
4226,Other renewable energies,Photovoltaic,46.099999999999994,2015
2497,Other renewable energies,Photovoltaic,24.63,2011
5889,Other renewable energies,Photovoltaic,187.98,2015
3851,Other renewable energies,Photovoltaic,28.61,2011
158,Other renewable energies,Photovoltaic,409.6999999999999,2016
2584,Other renewable energies,Photovoltaic,86.17,2011
5624,Other renewable energies,Photovoltaic,332.71,2012
5397,Hydroelectric power,Hydroelectric power,3195,2018
382,Other renewable energies,Photovoltaic,5.9,2011
2619,Other renewable energies,Photovoltaic,67.66,2011
2790,Other renewable energies,Photovoltaic,67.66,2011
4324,Other renewable energies,Photovoltaic,74.86000000000001,2016
3023,Other renewable energies,Photovoltaic,16.7,2011
948,Other renewable energies,Photovoltaic,317.21000000000004,2012
6730,Other renewable energies,Photovoltaic,73.71,2015
5002,Other renewable energies,Biomass,150,2017
5003,Other renewable energies,Biomass,150,2017
5017,Other renewable energies,Biomass,150,2017
1401,Other renewable energies,Photovoltaic,432.06,2014
1404,Other renewable energies,Photovoltaic,254.92000000000004,2014
2823,Other renewable energies,Photovoltaic,647.6399999999999,2015
2829,Other renewable energies,Photovoltaic,750.7099999999998,2015
33,Other renewable energies,Photovoltaic,95.13,2012
116,Other renewable energies,Photovoltaic,28.099999999999998,2011
138,Other renewable energies,Photovoltaic,61.78,2011
6239,Other renewable energies,Photovoltaic,198.12000000000003,2015
6240,Other renewable energies,Photovoltaic,281.07,2015
3561,Other renewable energies,Photovoltaic,45.9,2012
540,Other renewable energies,Photovoltaic,2872.1899999999996,2013
557,Other renewable energies,Photovoltaic,838.58,2013
6630,Other renewable energies,Photovoltaic,2189.1899999999996,2012
6638,Other renewable energies,Photovoltaic,2659.29,2012
6643,Other renewable energies,Photovoltaic,3262.54,2012
3271,Other renewable energies,Photovoltaic,310.78999999999996,2014
322,Other renewable energies,Photovoltaic,1156.6399999999999,2013
338,Other renewable energies,Photovoltaic,1031.85,2013
339,Other renewable energies,Photovoltaic,1031.85,2013
959,Other renewable energies,Photovoltaic,1168.6799999999998,2013
4831,Other renewable energies,Photovoltaic,226.68,2013
4312,Other renewable energies,Photovoltaic,34.23,2011
952,Other renewable energies,Photovoltaic,310,2011
941,Other renewable energies,Photovoltaic,114.33,2012
941,Other renewable energies,Photovoltaic,311.89000000000004,2013
3004,Other renewable energies,Photovoltaic,1487.4,2012
3006,Other renewable energies,Photovoltaic,611.7,2012
3007,Other renewable energies,Photovoltaic,1362.9300000000003,2012
500,Other renewable energies,Photovoltaic,8.3,2011
495,Other renewable energies,Photovoltaic,14.8,2011
2284,Other renewable energies,Photovoltaic,42.07,2011
2421,Other renewable energies,Photovoltaic,169.28,2015
2422,Other renewable energies,Photovoltaic,162.45,2015
2427,Other renewable energies,Photovoltaic,144.3,2015
2428,Other renewable energies,Photovoltaic,185.79,2015
2869,Other renewable energies,Photovoltaic,14.29,2014
4181,Other renewable energies,Photovoltaic,46.46,2011
1401,Other renewable energies,Photovoltaic,484.88000000000005,2015
747,Other renewable energies,Photovoltaic,200.68,2015
748,Other renewable energies,Photovoltaic,200.68,2015
1068,Other renewable energies,Photovoltaic,21.59,2011
1069,Other renewable energies,Photovoltaic,34.739999999999995,2011
2428,Other renewable energies,Photovoltaic,19.78,2011
2889,Other renewable energies,Photovoltaic,8.5,2011
2893,Other renewable energies,Photovoltaic,8.5,2011
4138,Other renewable energies,Photovoltaic,77.22,2015
2578,Other renewable energies,Photovoltaic,1560.76,2013
2580,Other renewable energies,Photovoltaic,85.88,2013
3721,Other renewable energies,Photovoltaic,24.27,2010
4079,Other renewable energies,Photovoltaic,325,2014
4941,Other renewable energies,Photovoltaic,336.39,2014
5396,Other renewable energies,Photovoltaic,34.879999999999995,2012
2513,Other renewable energies,Photovoltaic,893.6800000000001,2017
333,Other renewable energies,Photovoltaic,391.5,2015
1131,Other renewable energies,Photovoltaic,713.9200000000001,2015
2516,Other renewable energies,Photovoltaic,126.05999999999999,2014
2545,Other renewable energies,Photovoltaic,105.13,2014
3506,Other renewable energies,Photovoltaic,60.07,2014
195,Other renewable energies,Photovoltaic,83.94,2011
2791,Other renewable energies,Photovoltaic,10.5,2011
1037,Other renewable energies,Photovoltaic,190.09999999999997,2013
5125,Other renewable energies,Photovoltaic,6.7,2011
562,Other renewable energies,Photovoltaic,758.8700000000001,2015
3315,Other renewable energies,Photovoltaic,19.27,2011
4285,Other renewable energies,Photovoltaic,14.1,2011
1098,Other renewable energies,Photovoltaic,1856.26,2015
155,Other renewable energies,Photovoltaic,256.52000000000004,2015
157,Other renewable energies,Photovoltaic,144.8,2015
5118,Other renewable energies,Photovoltaic,343.7799999999999,2016
5131,Other renewable energies,Photovoltaic,206.81,2016
4281,Other renewable energies,Photovoltaic,716.28,2012
872,Other renewable energies,Photovoltaic,564.73,2016
2405,Other renewable energies,Photovoltaic,2.9,2011
3211,Other renewable energies,Photovoltaic,1341.1599999999996,2015
3211,Other renewable energies,Photovoltaic,476.84999999999997,2016
4431,Other renewable energies,Photovoltaic,1298.1299999999997,2016
14,Other renewable energies,Photovoltaic,231.82,2015
1511,Other renewable energies,Photovoltaic,69.66,2014
1702,Other renewable energies,Photovoltaic,1573.8500000000001,2015
1703,Other renewable energies,Photovoltaic,1767.1799999999998,2015
310,Other renewable energies,Photovoltaic,660.8899999999999,2014
311,Other renewable energies,Photovoltaic,526.7900000000001,2014
536,Other renewable energies,Photovoltaic,471.3,2014
535,Other renewable energies,Photovoltaic,471.3,2014
544,Other renewable energies,Photovoltaic,993.66,2014
546,Other renewable energies,Photovoltaic,1049.65,2014
553,Other renewable energies,Photovoltaic,471.3,2014
3954,Other renewable energies,Photovoltaic,223.68,2014
6172,Other renewable energies,Photovoltaic,26.36,2012
6181,Other renewable energies,Photovoltaic,52.72,2012
6203,Other renewable energies,Photovoltaic,52.72,2012
6205,Other renewable energies,Photovoltaic,45.86,2012
2404,Other renewable energies,Photovoltaic,120.42,2012
1066,Other renewable energies,Photovoltaic,37,2011
3311,Other renewable energies,Photovoltaic,244.82,2013
3316,Other renewable energies,Photovoltaic,84.2,2013
3731,Other renewable energies,Photovoltaic,68,2010
24,Other renewable energies,Photovoltaic,51.2,2013
2882,Other renewable energies,Photovoltaic,273.41999999999996,2015
2891,Other renewable energies,Photovoltaic,112.93,2015
111,Other renewable energies,Photovoltaic,122.05000000000001,2014
117,Other renewable energies,Photovoltaic,83.34,2014
2305,Other renewable energies,Photovoltaic,666.5300000000001,2015
4033,Other renewable energies,Photovoltaic,20.72,2011
2543,Other renewable energies,Photovoltaic,106.64000000000001,2012
3273,Other renewable energies,Photovoltaic,615.0000000000001,2012
385,Other renewable energies,Photovoltaic,86.06,2011
303,Other renewable energies,Photovoltaic,189.98,2012
383,Other renewable energies,Photovoltaic,377.37,2013
386,Other renewable energies,Photovoltaic,424.15999999999997,2013
389,Other renewable energies,Photovoltaic,377.37,2013
411,Other renewable energies,Photovoltaic,168.56,2012
670,Other renewable energies,Photovoltaic,728.4900000000002,2015
352,Other renewable energies,Photovoltaic,61.69999999999999,2011
3787,Other renewable energies,Photovoltaic,36.21,2011
3790,Other renewable energies,Photovoltaic,36.21,2011
301,Other renewable energies,Biomass,12580,2021
312,Other renewable energies,Biomass,12580,2021
2841,Other renewable energies,Photovoltaic,20.08,2011
3731,Other renewable energies,Photovoltaic,33.06,2011
1364,Other renewable energies,Photovoltaic,342.82,2012
1366,Other renewable energies,Photovoltaic,46.32,2012
1374,Other renewable energies,Photovoltaic,122.88000000000001,2012
3791,Other renewable energies,Photovoltaic,11.8,2011
1371,Other renewable energies,Photovoltaic,893.6099999999999,2015
1706,Other renewable energies,Photovoltaic,1613.7699999999998,2015
1709,Other renewable energies,Photovoltaic,1090.06,2015
1311,Other renewable energies,Photovoltaic,227.78999999999996,2014
111,Other renewable energies,Photovoltaic,724.2299999999999,2015
114,Other renewable energies,Photovoltaic,629.8600000000001,2015
117,Other renewable energies,Photovoltaic,456.26,2015
2824,Other renewable energies,Photovoltaic,87.8,2007
2831,Other renewable energies,Photovoltaic,87.8,2007
2492,Other renewable energies,Photovoltaic,4.8,2011
3036,Other renewable energies,Photovoltaic,262.37,2013
4147,Other renewable energies,Photovoltaic,168,2016
3901,Other renewable energies,Photovoltaic,377.39,2014
3911,Other renewable energies,Photovoltaic,324.36,2014
3786,Other renewable energies,Photovoltaic,148.16,2014
853,Other renewable energies,Photovoltaic,93.61,2014
880,Other renewable energies,Photovoltaic,547.97,2014
3271,Other renewable energies,Photovoltaic,1905.5000000000002,2015
3273,Other renewable energies,Photovoltaic,5077.009999999999,2015
3275,Other renewable energies,Photovoltaic,2740.7500000000023,2015
3715,Other renewable energies,Photovoltaic,697.9200000000001,2014
3638,Other renewable energies,Photovoltaic,9.7,2011
5401,Hydroelectric power,Hydroelectric power,286,2017
5410,Hydroelectric power,Hydroelectric power,286,2017
4511,Other renewable energies,Photovoltaic,232.84,2014
492,Other renewable energies,Photovoltaic,54.68,2014
496,Other renewable energies,Photovoltaic,72.07999999999998,2014
576,Other renewable energies,Photovoltaic,42.69,2012
4826,Other renewable energies,Photovoltaic,159.89,2015
2422,Other renewable energies,Photovoltaic,32.300000000000004,2011
4651,Other renewable energies,Photovoltaic,646.2600000000002,2015
4696,Other renewable energies,Photovoltaic,1267.11,2015
4701,Other renewable energies,Photovoltaic,1485.6000000000006,2015
4951,Other renewable energies,Photovoltaic,1863.8199999999993,2015
4723,Other renewable energies,Photovoltaic,311.55,2015
552,Hydroelectric power,Hydroelectric power,4.8,2009
554,Hydroelectric power,Hydroelectric power,4.8,2009
1086,Other renewable energies,Photovoltaic,691.79,2013
1128,Other renewable energies,Photovoltaic,1219.6399999999999,2013
6153,Hydroelectric power,Hydroelectric power,38200,2013
6215,Hydroelectric power,Hydroelectric power,19100,2013
438,Other renewable energies,Photovoltaic,160.68,2012
724,Other renewable energies,Photovoltaic,89.18,2012
4095,Other renewable energies,Photovoltaic,372.34999999999997,2013
4112,Other renewable energies,Photovoltaic,250.45,2013
60,Other renewable energies,Photovoltaic,30.17,2011
3024,Other renewable energies,Biomass,37,2012
3104,Other renewable energies,Biomass,37,2012
4080,Other renewable energies,Photovoltaic,774.7900000000001,2014
96,Other renewable energies,Photovoltaic,95.77999999999999,2012
391,Other renewable energies,Photovoltaic,49.16,2012
3506,Other renewable energies,Photovoltaic,99.52,2015
6,Other renewable energies,Photovoltaic,339.6,2013
5761,Other renewable energies,Photovoltaic,204.59,2013
668,Other renewable energies,Photovoltaic,218.55999999999997,2014
3543,Other renewable energies,Photovoltaic,175.38,2013
983,Other renewable energies,Photovoltaic,26.630000000000003,2013
938,Hydroelectric power,Hydroelectric power,12,2013
242,Other renewable energies,Photovoltaic,755.91,2017
3392,Other renewable energies,Photovoltaic,2446.3999999999983,2016
1030,Other renewable energies,Photovoltaic,392.1700000000001,2012
181,Other renewable energies,Photovoltaic,24.64,2014
228,Other renewable energies,Photovoltaic,62.38,2014
3427,Other renewable energies,Photovoltaic,4340.199999999999,2015
3251,Other renewable energies,Photovoltaic,2754.710000000002,2012
2883,Other renewable energies,Photovoltaic,108.91,2011
362,Other renewable energies,Photovoltaic,184.01000000000002,2012
2787,Other renewable energies,Photovoltaic,36.120000000000005,2011
2792,Other renewable energies,Photovoltaic,19.8,2011
137,Other renewable energies,Photovoltaic,7.3,2011
1146,Other renewable energies,Photovoltaic,1523.14,2012
329,Other renewable energies,Photovoltaic,904.0699999999999,2013
5671,Other renewable energies,Photovoltaic,104.01,2011
5674,Other renewable energies,Photovoltaic,104.01,2011
5683,Other renewable energies,Photovoltaic,104.01,2011
5831,Other renewable energies,Photovoltaic,529.86,2011
411,Other renewable energies,Photovoltaic,26.6,2011
199,Other renewable energies,Photovoltaic,565.5699999999999,2012
445,Other renewable energies,Photovoltaic,702.79,2013
4723,Other renewable energies,Photovoltaic,130.38,2012
4611,Other renewable energies,Photovoltaic,5777.470000000001,2015
70,Other renewable energies,Photovoltaic,109.35,2012
413,Other renewable energies,Photovoltaic,40.8,2011
423,Other renewable energies,Photovoltaic,40.8,2011
5708,Other renewable energies,Photovoltaic,14.1,2011
6615,Other renewable energies,Photovoltaic,14.1,2011
6644,Other renewable energies,Photovoltaic,14.1,2011
4134,Other renewable energies,Photovoltaic,718.2700000000001,2015
590,Other renewable energies,Photovoltaic,33.75,2011
1403,Other renewable energies,Photovoltaic,301.44,2015
1406,Other renewable energies,Photovoltaic,598.26,2015
902,Other renewable energies,Photovoltaic,1453,2015
907,Other renewable energies,Photovoltaic,1343.3799999999999,2015
4275,Other renewable energies,Photovoltaic,38.64,2013
4277,Other renewable energies,Photovoltaic,38.64,2013
154,Other renewable energies,Photovoltaic,139.02,2015
192,Other renewable energies,Photovoltaic,644.3499999999999,2015
195,Other renewable energies,Photovoltaic,360.85,2015
6057,Other renewable energies,Photovoltaic,17.049999999999997,2016
6058,Other renewable energies,Photovoltaic,41.94,2016
690,Other renewable energies,Photovoltaic,11.4,2011
576,Hydroelectric power,Hydroelectric power,45,2014
6613,Other renewable energies,Photovoltaic,78.78,2011
2461,Other renewable energies,Photovoltaic,206.34,2015
6056,Other renewable energies,Photovoltaic,15.2,2011
2532,Other renewable energies,Photovoltaic,29.57,2011
6135,Other renewable energies,Photovoltaic,2.8,2011
3746,Other renewable energies,Photovoltaic,61.6,2014
2527,Other renewable energies,Photovoltaic,511.80000000000007,2012
30,Other renewable energies,Photovoltaic,3.29,2011
4256,Other renewable energies,Photovoltaic,341.65999999999997,2015
1002,Other renewable energies,Wind energy,2850,2012
1005,Other renewable energies,Wind energy,1900,2012
1056,Other renewable energies,Photovoltaic,362.77000000000004,2015
1069,Other renewable energies,Photovoltaic,317.87,2015
180,Other renewable energies,Photovoltaic,48.17999999999999,2011
2502,Other renewable energies,Photovoltaic,22.8,2011
21,Other renewable energies,Photovoltaic,170.79999999999998,2014
4416,Other renewable energies,Photovoltaic,168.02999999999997,2011
4441,Other renewable energies,Photovoltaic,182.01,2011
4446,Other renewable energies,Photovoltaic,168.02999999999997,2011
613,Other renewable energies,Photovoltaic,391.72999999999996,2011
988,Other renewable energies,Photovoltaic,317.06,2014
2511,Other renewable energies,Photovoltaic,274.1400000000001,2014
691,Other renewable energies,Photovoltaic,10.8,2011
2424,Other renewable energies,Photovoltaic,10.8,2011
2430,Other renewable energies,Photovoltaic,21.6,2011
181,Other renewable energies,Photovoltaic,56.1,2011
3005,Other renewable energies,Photovoltaic,38.489999999999995,2011
4170,Other renewable energies,Photovoltaic,130.33,2013
2292,Other renewable energies,Photovoltaic,47.849999999999994,2015
2299,Other renewable energies,Photovoltaic,405.9,2015
4068,Other renewable energies,Photovoltaic,24.169999999999998,2011
566,Other renewable energies,Photovoltaic,44.29,2011
4169,Other renewable energies,Photovoltaic,36.84,2012
3401,Other renewable energies,Photovoltaic,385.0400000000001,2014
3402,Other renewable energies,Photovoltaic,304.56000000000006,2014
3217,Other renewable energies,Photovoltaic,983.9500000000002,2015
4313,Other renewable energies,Photovoltaic,102.49,2015
670,Other renewable energies,Photovoltaic,300.36999999999995,2014
668,Other renewable energies,Photovoltaic,683.3400000000001,2012
4038,Other renewable energies,Photovoltaic,73.00999999999999,2011
4239,Other renewable energies,Photovoltaic,685.01,2014
3251,Other renewable energies,Photovoltaic,3536.85,2015
3254,Other renewable energies,Photovoltaic,1192.3100000000002,2015
3256,Other renewable energies,Photovoltaic,1647.9300000000005,2015
3213,Other renewable energies,Photovoltaic,305.01,2012
3215,Other renewable energies,Photovoltaic,217.83,2012
2304,Other renewable energies,Photovoltaic,48.900000000000006,2012
6002,Other renewable energies,Photovoltaic,427.54999999999995,2013
6007,Other renewable energies,Photovoltaic,200.88000000000002,2013
6008,Other renewable energies,Photovoltaic,83.94000000000001,2013
6010,Other renewable energies,Photovoltaic,74.6,2013
6002,Other renewable energies,Photovoltaic,660.0200000000003,2016
6007,Other renewable energies,Photovoltaic,476.79,2016
6008,Other renewable energies,Photovoltaic,194.74,2016
6010,Other renewable energies,Photovoltaic,168.86,2016
1406,Other renewable energies,Photovoltaic,901.6299999999999,2017
6282,Other renewable energies,Photovoltaic,174.62,2011
6283,Other renewable energies,Photovoltaic,180.01,2011
6293,Other renewable energies,Photovoltaic,174.62,2011
6294,Other renewable energies,Photovoltaic,174.62,2011
6810,Other renewable energies,Photovoltaic,7.93,2011
4307,Other renewable energies,Photovoltaic,4.1,2011
662,Other renewable energies,Photovoltaic,233.39000000000001,2016
2262,Other renewable energies,Photovoltaic,252.67000000000002,2016
4049,Other renewable energies,Photovoltaic,22.490000000000002,2014
4751,Other renewable energies,Photovoltaic,66.42,2011
1322,Other renewable energies,Photovoltaic,366.4200000000001,2011
607,Other renewable energies,Photovoltaic,537.27,2014
609,Other renewable energies,Photovoltaic,537.27,2014
612,Other renewable energies,Photovoltaic,610.84,2014
1097,Other renewable energies,Photovoltaic,1082.0100000000002,2015
3375,Other renewable energies,Photovoltaic,117.50999999999999,2015
3921,Other renewable energies,Photovoltaic,115.52,2014
3988,Other renewable energies,Photovoltaic,149.14,2015
1140,Other renewable energies,Photovoltaic,60.4,2011
3034,Other renewable energies,Photovoltaic,232.71999999999997,2017
3212,Other renewable energies,Photovoltaic,264.78999999999996,2017
2901,Other renewable energies,Photovoltaic,153.77,2016
2953,Other renewable energies,Photovoltaic,58.16,2016
4208,Other renewable energies,Photovoltaic,15.3,2011
2770,Other renewable energies,Photovoltaic,533.18,2014
2822,Other renewable energies,Photovoltaic,115.61,2014
2824,Other renewable energies,Photovoltaic,197.68999999999997,2014
2831,Other renewable energies,Photovoltaic,219.84999999999997,2014
2933,Other renewable energies,Photovoltaic,21.42,2012
2938,Other renewable energies,Photovoltaic,7.98,2012
1127,Other renewable energies,Photovoltaic,920.65,2012
1137,Other renewable energies,Photovoltaic,920.65,2012
2457,Other renewable energies,Photovoltaic,85.52999999999999,2012
4079,Other renewable energies,Photovoltaic,123.8,2012
904,Other renewable energies,Photovoltaic,127.96,2016
923,Other renewable energies,Photovoltaic,136.41,2016
935,Other renewable energies,Photovoltaic,56.66,2016
946,Other renewable energies,Photovoltaic,13.7,2016
386,Other renewable energies,Photovoltaic,256.96000000000004,2016
853,Other renewable energies,Photovoltaic,137.56,2015
3003,Other renewable energies,Photovoltaic,307.57,2014
2788,Other renewable energies,Photovoltaic,28.61,2011
6413,Other renewable energies,Photovoltaic,45.589999999999996,2011
3733,Other renewable energies,Photovoltaic,135.82000000000002,2015
3734,Other renewable energies,Photovoltaic,230.01000000000005,2015
1129,Other renewable energies,Photovoltaic,363.93,2013
1150,Other renewable energies,Photovoltaic,343.18,2013
1129,Other renewable energies,Photovoltaic,176.07,2015
1145,Other renewable energies,Photovoltaic,317.31,2015
1150,Other renewable energies,Photovoltaic,339.01,2015
4286,Other renewable energies,Photovoltaic,26.14,2011
1091,Other renewable energies,Photovoltaic,254.04999999999998,2017
1146,Other renewable energies,Photovoltaic,100.05,2017
194,Other renewable energies,Photovoltaic,155.60999999999999,2015
1368,Other renewable energies,Photovoltaic,6.2,2011
6191,Other renewable energies,Photovoltaic,536.6299999999999,2015
6198,Other renewable energies,Photovoltaic,1266.6300000000003,2015
6199,Other renewable energies,Photovoltaic,1609.8900000000012,2015
6201,Other renewable energies,Photovoltaic,536.6299999999999,2015
1107,Other renewable energies,Photovoltaic,345.72,2015
4254,Other renewable energies,Photovoltaic,678.0599999999998,2015
4258,Other renewable energies,Photovoltaic,793.5200000000001,2015
2863,Other renewable energies,Photovoltaic,57.85,2015
2884,Other renewable energies,Photovoltaic,378.09,2015
973,Other renewable energies,Photovoltaic,16.84,2011
922,Other renewable energies,Photovoltaic,40.010000000000005,2011
936,Other renewable energies,Photovoltaic,40.010000000000005,2011
4071,Other renewable energies,Photovoltaic,21.650000000000002,2012
953,Other renewable energies,Photovoltaic,189.47,2014
954,Other renewable energies,Photovoltaic,217.07999999999998,2014
957,Other renewable energies,Photovoltaic,155.73999999999998,2014
353,Other renewable energies,Photovoltaic,31.5,2012
391,Other renewable energies,Photovoltaic,30.9,2011
337,Other renewable energies,Photovoltaic,95.91,2013
1001,Other renewable energies,Photovoltaic,566.3399999999999,2012
1107,Other renewable energies,Photovoltaic,574.4499999999999,2012
2258,Other renewable energies,Photovoltaic,8.57,2011
2428,Other renewable energies,Photovoltaic,273.44000000000005,2012
2612,Other renewable energies,Photovoltaic,170.48000000000002,2012
2620,Other renewable energies,Photovoltaic,481.28,2012
2889,Other renewable energies,Photovoltaic,209.09,2012
2865,Other renewable energies,Photovoltaic,885.05,2012
2868,Other renewable energies,Photovoltaic,810.65,2012
1065,Other renewable energies,Photovoltaic,243.29999999999998,2013
1067,Other renewable energies,Photovoltaic,52.8,2013
4071,Other renewable energies,Photovoltaic,229.14,2015
4262,Other renewable energies,Photovoltaic,100.21000000000001,2014
2408,Other renewable energies,Photovoltaic,47.14000000000001,2012
4135,Other renewable energies,Photovoltaic,91.81,2014
2294,Other renewable energies,Photovoltaic,13.899999999999999,2011
6458,Other renewable energies,Photovoltaic,1494.8700000000001,2016
6487,Other renewable energies,Photovoltaic,2139.4100000000017,2016
310,Other renewable energies,Photovoltaic,897.0399999999998,2015
311,Other renewable energies,Photovoltaic,996.1700000000001,2015
536,Other renewable energies,Photovoltaic,321.84,2015
535,Other renewable energies,Photovoltaic,321.84,2015
544,Other renewable energies,Photovoltaic,2194.95,2015
546,Other renewable energies,Photovoltaic,867.0499999999997,2015
553,Other renewable energies,Photovoltaic,321.84,2015
4280,Other renewable energies,Photovoltaic,143.57000000000002,2012
4289,Other renewable energies,Photovoltaic,84.53999999999999,2012
3235,Other renewable energies,Photovoltaic,47.300000000000004,2011
1008,Other renewable energies,Photovoltaic,666.62,2015
3102,Other renewable energies,Photovoltaic,982.0300000000005,2014
3103,Other renewable energies,Photovoltaic,2614.8900000000017,2014
3618,Other renewable energies,Photovoltaic,52.440000000000005,2014
2853,Other renewable energies,Photovoltaic,63.24,2013
4092,Other renewable energies,Photovoltaic,327.55,2012
4104,Other renewable energies,Photovoltaic,372.7,2012
5464,Other renewable energies,Photovoltaic,530.0100000000002,2015
6808,Other renewable energies,Photovoltaic,149.41,2015
3295,Other renewable energies,Photovoltaic,250.89000000000001,2015
3298,Other renewable energies,Photovoltaic,904.6999999999999,2015
5741,Other renewable energies,Photovoltaic,6.9,2011
5762,Other renewable energies,Photovoltaic,6.9,2011
791,Other renewable energies,Photovoltaic,201.20999999999998,2014
4234,Other renewable energies,Photovoltaic,1002.52,2016
4590,Other renewable energies,Photovoltaic,526.0799999999998,2015
220,Other renewable energies,Photovoltaic,3874.5900000000006,2015
4561,Other renewable energies,Photovoltaic,3863.4500000000003,2015
4566,Other renewable energies,Photovoltaic,8146.77,2015
4571,Other renewable energies,Photovoltaic,4008.29,2015
4591,Other renewable energies,Photovoltaic,4302.079999999999,2015
72,Other renewable energies,Photovoltaic,516.51,2015
4124,Other renewable energies,Photovoltaic,70.46000000000001,2013
1024,Other renewable energies,Photovoltaic,1553.2000000000003,2012
3001,Other renewable energies,Photovoltaic,1226.6299999999994,2016
3004,Other renewable energies,Photovoltaic,1023.8799999999999,2016
3007,Other renewable energies,Photovoltaic,942.0099999999999,2016
3443,Other renewable energies,Photovoltaic,1577.7799999999993,2016
4068,Other renewable energies,Photovoltaic,895.19,2016
4077,Other renewable energies,Photovoltaic,874.24,2016
242,Other renewable energies,Photovoltaic,327.82000000000005,2013
4476,Other renewable energies,Photovoltaic,5021.43,2016
4681,Other renewable energies,Photovoltaic,2363.9500000000003,2016
4901,Other renewable energies,Photovoltaic,3199.6999999999985,2016
4067,Other renewable energies,Photovoltaic,339.95,2015
1065,Other renewable energies,Photovoltaic,283.49,2016
1067,Other renewable energies,Photovoltaic,131.15,2016
2308,Other renewable energies,Photovoltaic,263.39000000000004,2013
3232,Other renewable energies,Photovoltaic,663.1300000000001,2015
3234,Other renewable energies,Photovoltaic,1986.5900000000001,2015
3021,Other renewable energies,Photovoltaic,251.37,2015
3025,Other renewable energies,Photovoltaic,131.67000000000002,2015
3036,Other renewable energies,Photovoltaic,246.72,2015
943,Other renewable energies,Photovoltaic,96.31,2014
5585,Other renewable energies,Photovoltaic,21.77,2013
5589,Other renewable energies,Photovoltaic,21.77,2013
619,Other renewable energies,Photovoltaic,8.64,2011
3394,Hydroelectric power,Hydroelectric power,116,2013
1631,Other renewable energies,Photovoltaic,450.6399999999999,2015
574,Other renewable energies,Photovoltaic,70.34,2016
785,Other renewable energies,Photovoltaic,129.08,2016
786,Other renewable energies,Photovoltaic,117.48,2016
4621,Other renewable energies,Photovoltaic,243.78,2017
4811,Other renewable energies,Photovoltaic,737.51,2017
4821,Other renewable energies,Photovoltaic,646.4499999999999,2017
4616,Other renewable energies,Photovoltaic,164.79999999999998,2015
